customer_id,total_visits,total_spend_inr,avg_order_value,days_active,first_visit,last_visit,estimated_clv_inr,customer_segment,age,gender,area,is_loyalty_member
C02667,154,420629.43,2731.36,1084,2022-01-11,2024-12-29,770871.1,Premium High Spender,52,Male,Santacruz,True
C02668,136,257825.41,1895.78,1072,2022-01-03,2024-12-09,752022.39,Weekend Family Diner,51,Female,Thane,False
C02669,131,66121.13,504.74,1083,2022-01-14,2024-12-31,249212.03,Occasional Visitor,23,Female,Bandra,False
C02670,137,71436.15,521.43,1090,2022-01-04,2024-12-28,190518.35,Occasional Visitor,42,Male,Malad,False
C02671,136,61057.78,448.95,1088,2022-01-01,2024-12-23,227829.48,Office Lunch Customer,33,Male,Dadar,False
C02672,117,53871.85,460.44,1068,2022-01-18,2024-12-20,106064.35,Office Lunch Customer,22,Male,Colaba,False
C02673,138,370212.41,2682.7,1095,2022-01-01,2024-12-30,1406672.78,Premium High Spender,51,Male,Worli,False
C02674,143,91766.71,641.73,1084,2022-01-11,2024-12-29,257292.2,Late Night Delivery User,20,Male,Goregaon,False
C02675,137,375722.73,2742.5,1088,2022-01-07,2024-12-29,1323753.39,Premium High Spender,36,Female,Bandra,False
C02676,128,27510.05,214.92,1096,2022-01-01,2024-12-31,45745.31,Student Budget Diner,18,Male,Colaba,False
C02677,150,98886.08,659.24,1083,2022-01-13,2024-12-30,266716.36,Late Night Delivery User,27,Female,Vile Parle,True
C02678,114,65222.12,572.12,1093,2022-01-02,2024-12-29,259957.26,Occasional Visitor,38,Female,Andheri,False
C02679,162,34825.59,214.97,1086,2022-01-02,2024-12-22,69248.91,Student Budget Diner,27,Male,Colaba,True
C02680,146,90229.84,618.01,1081,2022-01-13,2024-12-28,195982.66,Late Night Delivery User,31,Female,Powai,False
C02681,154,292960.26,1902.34,1079,2022-01-16,2024-12-29,772347.77,Weekend Family Diner,35,Female,Goregaon,False
C02682,144,77676.06,539.42,1095,2022-01-01,2024-12-30,128350.07,Occasional Visitor,33,Male,Malad,False
C02683,147,74104.8,504.11,1091,2022-01-06,2024-12-31,218024.34,Office Lunch Customer,31,Male,Malad,False
C02684,153,81720.94,534.12,1088,2022-01-08,2024-12-30,255848.92,Occasional Visitor,30,Female,Andheri,False
C02685,156,77013.56,493.68,1095,2022-01-02,2024-12-31,216051.57,Office Lunch Customer,34,Male,Vile Parle,False
C02686,133,71175.7,535.16,1082,2022-01-05,2024-12-21,196392.84,Occasional Visitor,40,Female,Kurla,True
C02687,132,27353.97,207.23,1069,2022-01-22,2024-12-25,112711.75,Student Budget Diner,18,Male,Goregaon,False
C02688,134,69639.43,519.7,1094,2022-01-02,2024-12-30,313274.28,Office Lunch Customer,29,Female,Vile Parle,False
C02689,140,274506.49,1960.76,1076,2022-01-20,2024-12-30,1051347.24,Weekend Family Diner,38,Other,Colaba,False
C02690,137,268751.56,1961.69,1057,2022-02-01,2024-12-23,1068814.89,Weekend Family Diner,42,Female,Juhu,True
C02691,146,70154.94,480.51,1095,2022-01-02,2024-12-31,171189.01,Office Lunch Customer,31,Female,Bandra,True
C02692,146,71157.43,487.38,1093,2022-01-02,2024-12-29,107478.27,Office Lunch Customer,30,Female,Colaba,True
C02693,132,255908.74,1938.7,1077,2022-01-17,2024-12-28,891785.36,Weekend Family Diner,57,Female,Borivali,True
C02694,121,214912.12,1776.13,1089,2022-01-08,2024-12-31,329484.52,Weekend Family Diner,25,Female,Colaba,True
C02695,140,394487.24,2817.77,1090,2022-01-01,2024-12-25,747197.03,Premium High Spender,38,Female,Santacruz,False
C02696,144,90364.82,627.53,1093,2022-01-04,2024-12-31,240140.38,Late Night Delivery User,18,Other,Malad,False
C02697,114,316165.8,2773.38,1092,2022-01-02,2024-12-28,701880.97,Premium High Spender,49,Female,Juhu,True
C02698,146,276362.97,1892.9,1070,2022-01-23,2024-12-27,574639.5,Weekend Family Diner,35,Male,Santacruz,False
C02699,132,89491.33,677.96,1083,2022-01-08,2024-12-25,203746.85,Late Night Delivery User,28,Female,Vile Parle,True
C02700,139,65757.74,473.08,1095,2022-01-02,2024-12-31,236201.58,Office Lunch Customer,31,Male,Malad,True
C02701,122,243287.35,1994.16,1089,2022-01-02,2024-12-25,766742.6,Weekend Family Diner,38,Female,Thane,False
C02702,134,87600.98,653.74,1090,2022-01-04,2024-12-28,133654.65,Late Night Delivery User,20,Female,Goregaon,False
C02703,140,404219.39,2887.28,1094,2022-01-03,2024-12-31,1571375.14,Premium High Spender,33,Male,Thane,False
C02704,128,245622.52,1918.93,1059,2022-02-06,2024-12-30,410852.76,Weekend Family Diner,27,Male,Malad,False
C02705,131,58319.28,445.19,1073,2022-01-21,2024-12-28,154603.39,Office Lunch Customer,30,Male,Juhu,False
C02706,137,72459.22,528.9,1073,2022-01-15,2024-12-22,267037.36,Occasional Visitor,36,Female,Vile Parle,True
C02707,141,30939.8,219.43,1096,2022-01-01,2024-12-31,64020.35,Student Budget Diner,18,Male,Juhu,False
C02708,128,79044.66,617.54,1092,2022-01-04,2024-12-30,283944.14,Late Night Delivery User,35,Female,Andheri,True
C02709,132,63111.88,478.12,1055,2022-01-14,2024-12-03,131761.44,Office Lunch Customer,40,Male,Goregaon,False
C02710,149,98134.33,658.62,1059,2022-01-09,2024-12-02,328108.44,Late Night Delivery User,22,Female,Vile Parle,False
C02711,146,65053.55,445.57,1082,2022-01-02,2024-12-18,246935.6,Office Lunch Customer,42,Female,Thane,True
C02712,142,269719.82,1899.44,1080,2022-01-11,2024-12-25,887357.5,Weekend Family Diner,29,Male,Bandra,False
C02713,134,370850.58,2767.54,1082,2022-01-06,2024-12-22,946095.79,Premium High Spender,37,Male,Worli,True
C02714,143,90427.4,632.36,1076,2022-01-21,2024-12-31,378267.03,Late Night Delivery User,29,Male,Powai,False
C02715,140,82485.45,589.18,1092,2022-01-05,2024-12-31,310220.03,Occasional Visitor,29,Female,Bandra,False
C02716,136,87277.48,641.75,1096,2022-01-01,2024-12-31,135009.72,Late Night Delivery User,26,Female,Vile Parle,True
C02717,131,258532.61,1973.53,1092,2022-01-05,2024-12-31,490296.03,Weekend Family Diner,30,Male,Powai,False
C02718,126,82580.9,655.4,1077,2022-01-14,2024-12-25,340161.07,Late Night Delivery User,24,Female,Kandivali,False
C02719,135,70902.32,525.2,1081,2022-01-14,2024-12-29,200431.65,Occasional Visitor,43,Female,Bandra,False
C02720,148,65100.92,439.87,1089,2022-01-05,2024-12-28,184567.0,Office Lunch Customer,35,Male,Colaba,False
C02721,126,81861.4,649.69,1092,2022-01-05,2024-12-31,279222.56,Late Night Delivery User,27,Other,Kandivali,False
C02722,143,91399.86,639.16,1093,2022-01-04,2024-12-31,290390.29,Late Night Delivery User,41,Male,Worli,True
C02723,138,74015.55,536.34,1085,2022-01-08,2024-12-27,211672.31,Occasional Visitor,43,Female,Borivali,False
C02724,139,28827.62,207.39,1095,2022-01-02,2024-12-31,63382.01,Student Budget Diner,18,Male,Dadar,False
C02725,150,77319.54,515.46,1086,2022-01-02,2024-12-22,141536.31,Occasional Visitor,51,Other,Santacruz,True
C02726,129,67542.2,523.58,1088,2022-01-03,2024-12-25,194426.35,Occasional Visitor,38,Female,Borivali,True
C02727,135,405710.57,3005.26,1066,2022-01-28,2024-12-28,1664479.13,Premium High Spender,44,Male,Thane,False
C02728,145,29222.88,201.54,1089,2022-01-07,2024-12-30,55143.51,Student Budget Diner,18,Male,Worli,True
C02729,141,69929.52,495.95,1073,2022-01-13,2024-12-20,130001.11,Office Lunch Customer,40,Female,Bandra,False
C02730,153,66622.22,435.44,1091,2022-01-06,2024-12-31,213480.06,Office Lunch Customer,28,Other,Vile Parle,False
C02731,144,65608.56,455.62,1066,2022-01-29,2024-12-29,276045.73,Office Lunch Customer,38,Female,Malad,True
C02732,154,286869.71,1862.79,1092,2022-01-02,2024-12-28,726430.96,Weekend Family Diner,45,Male,Powai,True
C02733,151,286967.97,1900.45,1090,2022-01-07,2024-12-31,987342.95,Weekend Family Diner,38,Male,Worli,True
C02734,119,60140.72,505.38,1079,2022-01-06,2024-12-19,153200.03,Occasional Visitor,30,Female,Colaba,True
C02735,143,63797.63,446.14,1074,2022-01-06,2024-12-14,203081.54,Office Lunch Customer,24,Female,Santacruz,False
C02736,138,265633.72,1924.88,1092,2022-01-05,2024-12-31,665314.84,Weekend Family Diner,40,Female,Vile Parle,True
C02737,150,68123.17,454.15,1089,2022-01-01,2024-12-24,194623.75,Office Lunch Customer,28,Female,Bandra,False
C02738,136,29481.79,216.78,1092,2022-01-05,2024-12-31,49252.82,Student Budget Diner,23,Male,Santacruz,False
C02739,127,242959.07,1913.06,1078,2022-01-16,2024-12-28,365720.49,Weekend Family Diner,41,Female,Malad,False
C02740,131,29286.69,223.56,1053,2022-02-11,2024-12-29,117748.63,Student Budget Diner,18,Male,Colaba,False
C02741,142,90561.9,637.76,1094,2022-01-01,2024-12-29,151745.23,Late Night Delivery User,28,Female,Worli,True
C02742,106,56027.56,528.56,1084,2022-01-06,2024-12-24,164124.21,Occasional Visitor,42,Female,Andheri,False
C02743,127,68077.27,536.04,1079,2022-01-05,2024-12-18,259556.22,Occasional Visitor,39,Male,Vile Parle,False
C02744,132,28177.98,213.47,1062,2022-01-29,2024-12-25,64540.15,Student Budget Diner,30,Female,Colaba,True
C02745,143,68144.01,476.53,1087,2022-01-04,2024-12-25,189669.94,Office Lunch Customer,26,Female,Dadar,False
C02746,138,92406.68,669.61,1085,2022-01-04,2024-12-23,330121.85,Late Night Delivery User,18,Male,Kandivali,True
C02747,139,373222.06,2685.05,1096,2022-01-01,2024-12-31,1051614.07,Premium High Spender,42,Female,Dadar,False
C02748,132,264364.43,2002.76,1077,2022-01-16,2024-12-27,762354.19,Weekend Family Diner,51,Female,Goregaon,False
C02749,135,63109.96,467.48,1093,2022-01-02,2024-12-29,198943.86,Office Lunch Customer,32,Male,Thane,True
C02750,145,75658.53,521.78,1092,2022-01-05,2024-12-31,286773.98,Occasional Visitor,53,Female,Kandivali,False
C02751,126,58223.5,462.09,1081,2022-01-14,2024-12-29,108128.35,Office Lunch Customer,37,Male,Dadar,False
C02752,124,27861.41,224.69,1080,2022-01-14,2024-12-28,51214.16,Student Budget Diner,24,Female,Colaba,True
C02753,138,89300.82,647.11,1081,2022-01-16,2024-12-31,334195.05,Late Night Delivery User,21,Male,Juhu,False
C02754,117,222253.94,1899.61,1092,2022-01-05,2024-12-31,412492.23,Weekend Family Diner,38,Female,Thane,False
C02755,159,84577.56,531.93,1089,2022-01-05,2024-12-28,223123.96,Occasional Visitor,35,Female,Goregaon,False
C02756,160,34841.03,217.76,1087,2022-01-09,2024-12-30,155761.4,Student Budget Diner,18,Male,Thane,False
C02757,140,275475.22,1967.68,1087,2022-01-10,2024-12-31,1072691.4,Weekend Family Diner,41,Male,Colaba,False
C02758,136,30010.18,220.66,1084,2022-01-13,2024-12-31,61151.97,Student Budget Diner,18,Male,Kandivali,True
C02759,144,96084.66,667.25,1095,2022-01-02,2024-12-31,335220.03,Late Night Delivery User,35,Female,Vile Parle,True
C02760,126,59879.21,475.23,1079,2022-01-08,2024-12-21,214454.62,Office Lunch Customer,38,Female,Borivali,False
C02761,136,255951.05,1881.99,1091,2022-01-04,2024-12-29,434063.81,Weekend Family Diner,18,Female,Worli,True
C02762,138,28843.14,209.01,1092,2022-01-03,2024-12-29,55668.35,Student Budget Diner,18,Male,Vile Parle,True
C02763,117,322726.58,2758.35,1093,2022-01-04,2024-12-31,986015.22,Premium High Spender,37,Male,Andheri,True
C02764,141,94630.03,671.13,1090,2022-01-06,2024-12-30,178800.93,Late Night Delivery User,23,Female,Goregaon,False
C02765,128,88306.61,689.9,1095,2022-01-02,2024-12-31,307568.07,Late Night Delivery User,22,Male,Dadar,True
C02766,137,379477.67,2769.91,1095,2022-01-02,2024-12-31,1031232.68,Premium High Spender,50,Female,Andheri,False
C02767,123,77991.41,634.08,1089,2022-01-02,2024-12-25,147287.56,Late Night Delivery User,39,Male,Dadar,False
C02768,120,66975.8,558.13,1083,2022-01-13,2024-12-30,103755.35,Occasional Visitor,35,Male,Kurla,False
C02769,152,277334.27,1824.57,1080,2022-01-17,2024-12-31,936037.19,Weekend Family Diner,53,Male,Santacruz,False
C02770,127,245015.4,1929.26,1059,2022-01-04,2024-11-27,416535.33,Weekend Family Diner,46,Female,Juhu,True
C02771,130,66276.88,509.82,1090,2022-01-02,2024-12-26,214664.21,Occasional Visitor,37,Female,Borivali,False
C02772,154,423802.73,2751.97,1095,2022-01-02,2024-12-31,1047253.18,Premium High Spender,46,Male,Worli,True
C02773,156,434256.88,2783.7,1084,2022-01-04,2024-12-22,1469361.08,Premium High Spender,42,Female,Colaba,True
C02774,134,67197.94,501.48,1076,2022-01-21,2024-12-31,197497.92,Office Lunch Customer,40,Male,Andheri,False
C02775,116,47342.12,408.12,1083,2022-01-05,2024-12-22,72723.57,Office Lunch Customer,32,Female,Andheri,False
C02776,125,56240.22,449.92,1090,2022-01-01,2024-12-25,201968.06,Office Lunch Customer,39,Female,Colaba,False
C02777,141,88970.93,631.0,1075,2022-01-22,2024-12-31,136779.26,Late Night Delivery User,25,Male,Malad,False
C02778,148,31788.84,214.79,1082,2022-01-15,2024-12-31,119705.46,Student Budget Diner,18,Female,Worli,False
C02779,142,75151.72,529.24,1049,2022-02-09,2024-12-23,312011.0,Occasional Visitor,23,Male,Worli,False
C02780,138,84857.89,614.91,1068,2022-01-13,2024-12-15,346749.21,Late Night Delivery User,28,Male,Thane,False
C02781,148,91135.68,615.78,1069,2022-01-28,2024-12-31,341045.39,Late Night Delivery User,23,Male,Kurla,True
C02782,137,65886.63,480.92,1092,2022-01-03,2024-12-29,224408.55,Office Lunch Customer,34,Male,Goregaon,True
C02783,130,87048.56,669.6,1090,2022-01-05,2024-12-29,152768.91,Late Night Delivery User,26,Male,Dadar,False
C02784,131,69619.58,531.45,1093,2022-01-04,2024-12-31,238028.24,Occasional Visitor,31,Female,Juhu,False
C02785,145,87279.32,601.93,1081,2022-01-04,2024-12-19,273314.01,Late Night Delivery User,26,Female,Goregaon,True
C02786,160,35570.02,222.31,1090,2022-01-07,2024-12-31,139943.09,Student Budget Diner,27,Female,Thane,True
C02787,130,82943.89,638.03,1090,2022-01-05,2024-12-29,212759.68,Late Night Delivery User,18,Male,Colaba,False
C02788,127,361832.43,2849.07,1070,2022-01-17,2024-12-21,1330698.41,Premium High Spender,34,Male,Thane,False
C02789,125,245451.53,1963.61,1070,2022-01-21,2024-12-25,911391.49,Weekend Family Diner,36,Female,Bandra,False
C02790,137,66714.72,486.97,1082,2022-01-04,2024-12-20,189885.54,Occasional Visitor,30,Male,Goregaon,False
C02791,138,256207.92,1856.58,1066,2022-01-09,2024-12-09,529805.26,Weekend Family Diner,51,Female,Santacruz,True
C02792,134,382195.22,2852.2,1084,2022-01-11,2024-12-29,712720.16,Premium High Spender,43,Male,Kandivali,False
C02793,118,26043.21,220.71,1072,2022-01-16,2024-12-22,79751.94,Student Budget Diner,23,Male,Colaba,False
C02794,147,63565.14,432.42,1079,2022-01-06,2024-12-19,219808.45,Office Lunch Customer,33,Male,Kurla,False
C02795,131,70751.26,540.09,1090,2022-01-06,2024-12-30,239888.5,Occasional Visitor,31,Male,Dadar,True
C02796,176,85078.62,483.4,1085,2022-01-12,2024-12-31,279496.27,Occasional Visitor,40,Male,Worli,True
C02797,141,255313.83,1810.74,1084,2022-01-12,2024-12-30,471616.85,Weekend Family Diner,40,Female,Malad,False
C02798,130,28030.44,215.62,1080,2022-01-07,2024-12-21,96301.08,Student Budget Diner,27,Female,Vile Parle,True
C02799,130,262471.36,2019.01,1076,2022-01-13,2024-12-23,1004016.16,Weekend Family Diner,40,Female,Bandra,False
C02800,153,33684.7,220.16,1092,2022-01-05,2024-12-31,72647.17,Student Budget Diner,35,Female,Andheri,False
C02801,130,355270.77,2732.85,1063,2022-01-28,2024-12-25,1100510.13,Premium High Spender,53,Female,Malad,True
C02802,158,96744.52,612.31,1095,2022-01-02,2024-12-31,417720.91,Late Night Delivery User,20,Male,Malad,True
C02803,154,30438.32,197.65,1090,2022-01-07,2024-12-31,87047.15,Student Budget Diner,18,Female,Dadar,False
C02804,136,27284.31,200.62,1073,2022-01-08,2024-12-15,58490.49,Student Budget Diner,23,Male,Colaba,False
C02805,147,399913.12,2720.5,1076,2022-01-21,2024-12-31,1688401.67,Premium High Spender,35,Female,Borivali,True
C02806,133,81083.11,609.65,1086,2022-01-11,2024-12-31,276232.67,Late Night Delivery User,22,Female,Vile Parle,True
C02807,152,271414.53,1785.62,1094,2022-01-01,2024-12-29,423016.46,Weekend Family Diner,38,Male,Goregaon,True
C02808,151,75351.53,499.02,1095,2022-01-02,2024-12-31,214056.55,Occasional Visitor,40,Female,Malad,True
C02809,150,68364.23,455.76,1059,2022-02-06,2024-12-30,179038.6,Office Lunch Customer,32,Female,Juhu,False
C02810,125,60298.05,482.38,1063,2022-01-17,2024-12-14,105702.71,Office Lunch Customer,30,Female,Bandra,False
C02811,146,68826.87,471.42,1089,2022-01-08,2024-12-31,184769.61,Office Lunch Customer,33,Male,Juhu,False
C02812,139,74035.73,532.63,1078,2022-01-14,2024-12-26,144896.41,Occasional Visitor,44,Female,Santacruz,False
C02813,133,79468.66,597.51,1095,2022-01-02,2024-12-31,158454.07,Late Night Delivery User,26,Male,Kurla,False
C02814,135,83223.32,616.47,1082,2022-01-10,2024-12-26,371580.64,Late Night Delivery User,26,Female,Malad,True
C02815,128,87105.07,680.51,1085,2022-01-08,2024-12-27,184117.81,Late Night Delivery User,22,Male,Vile Parle,False
C02816,143,424148.43,2966.07,1091,2022-01-01,2024-12-26,1382558.43,Premium High Spender,43,Male,Thane,False
C02817,140,71872.41,513.37,1088,2022-01-06,2024-12-28,224637.68,Office Lunch Customer,28,Male,Bandra,True
C02818,142,279069.23,1965.28,1085,2022-01-09,2024-12-28,722051.72,Weekend Family Diner,32,Female,Juhu,False
C02819,158,78892.28,499.32,1088,2022-01-06,2024-12-28,202723.88,Office Lunch Customer,36,Female,Andheri,True
C02820,134,252847.45,1886.92,1088,2022-01-09,2024-12-31,436393.09,Weekend Family Diner,24,Other,Powai,False
C02821,126,57773.66,458.52,1074,2022-01-19,2024-12-27,118610.48,Office Lunch Customer,37,Male,Vile Parle,False
C02822,152,67517.24,444.19,1072,2022-01-22,2024-12-28,105645.03,Office Lunch Customer,31,Male,Malad,False
C02823,131,82572.21,630.32,1062,2022-02-04,2024-12-31,338412.83,Late Night Delivery User,21,Female,Colaba,True
C02824,128,352513.37,2754.01,1089,2022-01-06,2024-12-29,1433834.29,Premium High Spender,51,Female,Colaba,False
C02825,149,269952.1,1811.76,1090,2022-01-01,2024-12-25,613973.15,Weekend Family Diner,24,Female,Dadar,False
C02826,127,54824.1,431.69,1087,2022-01-06,2024-12-27,112593.72,Office Lunch Customer,38,Male,Kurla,False
C02827,140,65163.43,465.45,1077,2022-01-13,2024-12-24,239045.4,Office Lunch Customer,36,Other,Bandra,False
C02828,145,285207.39,1966.95,1090,2022-01-05,2024-12-29,1210334.42,Weekend Family Diner,41,Female,Kurla,False
C02829,155,309114.31,1994.29,1090,2022-01-03,2024-12-27,745175.03,Weekend Family Diner,34,Female,Juhu,True
C02830,127,240150.74,1890.95,1070,2022-01-21,2024-12-25,741914.48,Weekend Family Diner,34,Male,Malad,True
C02831,145,76344.97,526.52,1083,2022-01-12,2024-12-29,174440.07,Occasional Visitor,31,Female,Thane,True
C02832,151,90301.83,598.03,1069,2022-01-22,2024-12-25,366886.11,Late Night Delivery User,22,Male,Colaba,False
C02833,162,307416.2,1897.63,1083,2022-01-12,2024-12-29,1104864.46,Weekend Family Diner,33,Female,Colaba,True
C02834,131,81603.18,622.93,1079,2022-01-18,2024-12-31,212893.09,Late Night Delivery User,27,Male,Thane,False
C02835,157,104399.3,664.96,1093,2022-01-04,2024-12-31,288035.44,Late Night Delivery User,35,Female,Vile Parle,False
C02836,132,364948.2,2764.76,1092,2022-01-01,2024-12-27,566631.86,Premium High Spender,46,Female,Andheri,False
C02837,132,61806.04,468.23,1077,2022-01-15,2024-12-26,175058.85,Office Lunch Customer,32,Male,Kurla,False
C02838,136,65674.96,482.9,1085,2022-01-06,2024-12-25,243170.57,Office Lunch Customer,26,Female,Juhu,False
C02839,130,80523.66,619.41,1089,2022-01-01,2024-12-24,184685.4,Late Night Delivery User,24,Male,Borivali,True
C02840,136,386763.42,2843.85,1073,2022-01-13,2024-12-20,885895.26,Premium High Spender,39,Male,Colaba,False
C02841,144,29775.16,206.77,1084,2022-01-13,2024-12-31,114638.24,Student Budget Diner,26,Male,Dadar,True
C02842,161,85813.02,533.0,1096,2022-01-01,2024-12-31,350199.8,Occasional Visitor,33,Male,Colaba,False
C02843,140,68248.1,487.49,1092,2022-01-05,2024-12-31,289138.22,Office Lunch Customer,28,Male,Malad,False
C02844,149,31252.05,209.75,1095,2022-01-01,2024-12-30,131739.95,Student Budget Diner,18,Male,Worli,False
C02845,148,69510.28,469.66,1096,2022-01-01,2024-12-31,309536.34,Office Lunch Customer,48,Male,Powai,False
C02846,134,88258.38,658.64,1067,2022-01-09,2024-12-10,178987.81,Late Night Delivery User,26,Male,Andheri,False
C02847,129,82387.4,638.66,1074,2022-01-16,2024-12-24,352067.94,Late Night Delivery User,27,Female,Bandra,False
